image_path,label,x1,y1,x2,y2
grids/stolen_71.85719_41.07099.png,1,720,6,770,56
grids/stolen_71.85719_41.07099.png,1,742,35,792,85
grids/stolen_71.85719_41.07099.png,1,33,616,83,666
grids/stolen_71.85719_41.07099.png,1,770,-2,820,48
grids/stolen_71.85719_41.07099.png,1,677,-9,727,41
grids/stolen_71.85719_41.07099.png,1,633,34,683,84
grids/stolen_71.85719_41.07099.png,1,743,20,793,70
grids/stolen_71.85719_41.07099.png,1,775,16,825,66
grids/stolen_71.85719_41.07099.png,1,850,9,900,59
grids/stolen_71.85719_41.07099.png,1,885,6,935,56
grids/stolen_71.85719_41.07099.png,1,833,11,883,61
grids/stolen_71.85719_41.07099.png,1,909,2,959,52
grids/stolen_71.85719_41.07099.png,1,935,3,985,53
grids/stolen_71.85719_41.07099.png,1,740,-9,790,41
grids/stolen_71.85719_41.07099.png,1,776,24,826,74
grids/stolen_71.85719_41.07099.png,1,970,2,1020,52
grids/stolen_71.85719_41.07099.png,1,37,178,87,228
grids/stolen_71.85719_41.07099.png,1,461,86,511,136
grids/stolen_71.85719_41.07099.png,1,628,118,678,168
grids/stolen_71.85719_41.07099.png,1,605,21,655,71
grids/stolen_71.85719_41.07099.png,1,633,87,683,137
grids/stolen_71.85719_41.07099.png,1,656,46,706,96
grids/stolen_71.85719_41.07099.png,1,689,-22,739,28
grids/stolen_71.85719_41.07099.png,1,667,23,717,73
grids/stolen_71.85719_41.07099.png,1,602,16,652,66
grids/stolen_71.85719_41.07099.png,1,576,51,626,101
grids/stolen_71.85719_41.07099.png,1,592,26,642,76
grids/stolen_71.85719_41.07099.png,1,625,-25,675,25
grids/stolen_71.85719_41.07099.png,1,608,1,658,51
grids/stolen_71.85719_41.07099.png,1,596,77,646,127
grids/stolen_71.85719_41.07099.png,1,611,37,661,87
grids/stolen_71.85719_41.07099.png,1,652,-17,702,33
grids/stolen_71.85719_41.07099.png,1,480,33,530,83
grids/stolen_71.85719_41.07099.png,1,497,-19,547,31
grids/stolen_71.85719_41.07099.png,1,611,-10,661,40
grids/stolen_71.85719_41.07099.png,1,596,0,646,50
grids/stolen_71.85719_41.07099.png,1,596,-16,646,34
grids/stolen_71.85719_41.07099.png,1,603,1,653,51
grids/stolen_71.85719_41.07099.png,1,602,7,652,57
grids/stolen_71.85719_41.07099.png,1,601,-20,651,30
grids/stolen_71.85719_41.07099.png,1,-5,312,45,362
grids/stolen_71.85719_41.07099.png,1,21,335,71,385
grids/stolen_71.85719_41.07099.png,1,7,321,57,371
grids/stolen_71.85719_41.07099.png,1,1,231,51,281
grids/stolen_71.85719_41.07099.png,1,246,301,296,351
grids/stolen_71.85719_41.07099.png,1,420,222,470,272
grids/stolen_71.85719_41.07099.png,1,415,217,465,267
grids/stolen_71.85719_41.07099.png,1,416,211,466,261
grids/stolen_71.85719_41.07099.png,1,415,203,465,253
grids/stolen_71.85719_41.07099.png,1,630,-5,680,45
grids/stolen_71.85719_41.07099.png,1,411,196,461,246
grids/stolen_71.85719_41.07099.png,1,626,42,676,92
grids/stolen_71.85719_41.07099.png,1,629,35,679,85
grids/stolen_71.85719_41.07099.png,1,634,27,684,77
grids/stolen_71.85719_41.07099.png,1,625,47,675,97
grids/stolen_71.85719_41.07099.png,1,636,16,686,66
grids/stolen_71.85719_41.07099.png,1,639,7,689,57
grids/stolen_71.85719_41.07099.png,1,642,-4,692,46
grids/stolen_71.85719_41.07099.png,1,646,-16,696,34
grids/stolen_71.85719_41.07099.png,1,587,-25,637,25
grids/stolen_71.85719_41.07099.png,1,571,53,621,103
grids/stolen_71.85719_41.07099.png,1,565,29,615,79
grids/stolen_71.85719_41.07099.png,1,564,18,614,68
grids/stolen_71.85719_41.07099.png,1,559,-16,609,34
grids/stolen_71.85719_41.07099.png,1,562,1,612,51
grids/stolen_71.85719_41.07099.png,1,595,15,645,65
grids/stolen_71.85719_41.07099.png,1,592,-4,642,46
grids/stolen_71.85719_41.07099.png,1,145,343,195,393
grids/stolen_71.85719_41.07099.png,1,145,344,195,394
grids/stolen_71.85719_41.07099.png,1,62,6,112,56
grids/stolen_71.85719_41.07099.png,1,61,7,111,57
grids/stolen_71.85719_41.07099.png,1,113,70,163,120
grids/stolen_71.85719_41.07099.png,1,146,80,196,130
grids/stolen_71.85719_41.07099.png,1,101,84,151,134
grids/stolen_71.85719_41.07099.png,1,121,64,171,114
grids/stolen_71.85719_41.07099.png,1,74,34,124,84
grids/stolen_71.85719_41.07099.png,1,78,48,128,98
grids/stolen_71.85719_41.07099.png,1,91,85,141,135
grids/stolen_71.85719_41.07099.png,1,63,52,113,102
grids/stolen_71.85719_41.07099.png,1,55,34,105,84
grids/stolen_71.85719_41.07099.png,1,126,104,176,154
grids/stolen_71.85719_41.07099.png,1,661,-16,711,34
grids/stolen_71.85719_41.07099.png,1,690,-1,740,49
grids/stolen_71.85719_41.07099.png,1,729,-8,779,42
grids/stolen_71.85719_41.07099.png,1,107,89,157,139
grids/stolen_71.85719_41.07099.png,1,118,84,168,134
grids/stolen_71.85719_41.07099.png,1,75,67,125,117
grids/stolen_71.85719_41.07099.png,1,129,78,179,128
grids/stolen_71.85719_41.07099.png,1,89,36,139,86
grids/stolen_71.85719_41.07099.png,1,95,74,145,124
grids/stolen_71.85719_41.07099.png,1,110,-3,160,47
grids/stolen_71.85719_41.07099.png,1,117,81,167,131
grids/stolen_71.85719_41.07099.png,1,138,67,188,117
grids/stolen_71.85719_41.07099.png,1,95,72,145,122
grids/stolen_71.85719_41.07099.png,1,108,97,158,147
grids/stolen_71.85719_41.07099.png,1,78,77,128,127
grids/stolen_71.85719_41.07099.png,1,116,73,166,123
grids/stolen_71.85719_41.07099.png,1,109,87,159,137
grids/stolen_71.85719_41.07099.png,1,90,68,140,118
grids/stolen_71.85719_41.07099.png,1,114,78,164,128
grids/stolen_71.85719_41.07099.png,1,602,-25,652,25
grids/stolen_71.85719_41.07099.png,1,653,-1,703,49
grids/stolen_71.85719_41.07099.png,1,61,92,111,142
grids/stolen_71.85719_41.07099.png,1,110,98,160,148
grids/stolen_71.85719_41.07099.png,1,52,41,102,91
grids/stolen_71.85719_41.07099.png,1,183,59,233,109
grids/stolen_71.85719_41.07099.png,1,91,54,141,104
grids/stolen_71.85719_41.07099.png,1,195,-2,245,48
grids/stolen_71.85719_41.07099.png,1,161,51,211,101
grids/stolen_71.85719_41.07099.png,1,163,107,213,157
grids/stolen_71.85719_41.07099.png,1,158,164,208,214
grids/stolen_71.85719_41.07099.png,1,154,205,204,255
grids/stolen_71.85719_41.07099.png,1,127,268,177,318
grids/stolen_71.85719_41.07099.png,1,156,229,206,279
grids/stolen_71.85719_41.07099.png,1,92,317,142,367
grids/stolen_71.85719_41.07099.png,1,87,322,137,372
grids/stolen_71.85719_41.07099.png,1,68,347,118,397
grids/stolen_71.85719_41.07099.png,1,80,337,130,387
grids/stolen_71.85719_41.07099.png,1,95,316,145,366
grids/stolen_71.85719_41.07099.png,1,112,295,162,345
grids/stolen_71.85719_41.07099.png,1,585,-19,635,31
grids/stolen_71.85719_41.07099.png,1,617,115,667,165
grids/stolen_71.85719_41.07099.png,1,696,18,746,68
grids/stolen_71.85719_41.07099.png,1,716,-5,766,45
grids/stolen_71.85719_41.07099.png,1,731,-23,781,27
grids/stolen_71.85719_41.07099.png,1,682,98,732,148
grids/stolen_71.85719_41.07099.png,1,700,80,750,130
grids/stolen_71.85719_41.07099.png,1,716,67,766,117
grids/stolen_71.85719_41.07099.png,1,736,53,786,103
grids/stolen_71.85719_41.07099.png,1,720,64,770,114
grids/stolen_71.85719_41.07099.png,1,750,41,800,91
grids/stolen_71.85719_41.07099.png,1,365,-21,415,29
grids/stolen_71.85719_41.07099.png,1,413,24,463,74
grids/stolen_71.85719_41.07099.png,1,473,30,523,80
grids/stolen_71.85719_41.07099.png,1,558,19,608,69
grids/stolen_71.85719_41.07099.png,1,196,398,246,448
grids/stolen_71.85719_41.07099.png,1,209,376,259,426
grids/stolen_71.85719_41.07099.png,1,205,393,255,443
grids/stolen_71.85719_41.07099.png,1,217,349,267,399
grids/stolen_71.85719_41.07099.png,1,222,331,272,381
grids/stolen_71.85719_41.07099.png,1,-12,308,38,358
grids/stolen_71.85719_41.07099.png,1,223,312,273,362
grids/stolen_71.85719_41.07099.png,1,-1,236,49,286
grids/stolen_71.85719_41.07099.png,1,-15,268,35,318
grids/stolen_71.85719_41.07099.png,1,5,275,55,325
grids/stolen_71.85719_41.07099.png,1,55,241,105,291
grids/stolen_71.85719_41.07099.png,1,42,271,92,321
grids/stolen_71.85719_41.07099.png,1,-8,279,42,329
grids/stolen_71.85719_41.07099.png,1,0,274,50,324
grids/stolen_71.85719_41.07099.png,1,-12,290,38,340
grids/stolen_71.85719_41.07099.png,1,55,356,105,406
grids/stolen_71.85719_41.07099.png,1,13,307,63,357
grids/stolen_71.85719_41.07099.png,1,665,-17,715,33
grids/stolen_71.85719_41.07099.png,1,577,40,627,90
grids/stolen_71.85719_41.07099.png,1,616,-14,666,36
grids/stolen_71.85719_41.07099.png,1,622,-16,672,34
grids/stolen_71.85719_41.07099.png,1,630,28,680,78
grids/stolen_71.85719_41.07099.png,1,653,7,703,57
grids/stolen_71.85719_41.07099.png,1,678,-11,728,39
grids/stolen_71.85719_41.07099.png,1,655,45,705,95
grids/stolen_71.85719_41.07099.png,1,767,-25,817,25
grids/stolen_71.85719_41.07099.png,1,648,81,698,131
grids/stolen_71.85719_41.07099.png,1,685,60,735,110
grids/stolen_71.85719_41.07099.png,1,718,45,768,95
grids/stolen_71.85719_41.07099.png,1,767,24,817,74
grids/stolen_71.85719_41.07099.png,1,791,14,841,64
grids/stolen_71.85719_41.07099.png,1,815,4,865,54
grids/stolen_71.85719_41.07099.png,1,682,189,732,239
grids/stolen_71.85719_41.07099.png,1,678,205,728,255
grids/stolen_71.85719_41.07099.png,1,701,200,751,250
grids/stolen_71.85719_41.07099.png,1,724,193,774,243
grids/stolen_71.85719_41.07099.png,1,762,186,812,236
grids/stolen_71.85719_41.07099.png,1,618,37,668,87
grids/stolen_71.85719_41.07099.png,1,720,6,770,56
grids/stolen_71.85719_41.07099.png,1,742,35,792,85
grids/stolen_71.85719_41.07099.png,1,33,616,83,666
grids/stolen_71.85719_41.07099.png,1,770,-2,820,48
grids/stolen_71.85719_41.07099.png,1,677,-9,727,41
grids/stolen_71.85719_41.07099.png,1,633,34,683,84
grids/stolen_71.85719_41.07099.png,1,743,20,793,70
grids/stolen_71.85719_41.07099.png,1,775,16,825,66
grids/stolen_71.85719_41.07099.png,1,850,9,900,59
grids/stolen_71.85719_41.07099.png,1,885,6,935,56
grids/stolen_71.85719_41.07099.png,1,833,11,883,61
grids/stolen_71.85719_41.07099.png,1,909,2,959,52
grids/stolen_71.85719_41.07099.png,1,935,3,985,53
grids/stolen_71.85719_41.07099.png,1,740,-9,790,41
grids/stolen_71.85719_41.07099.png,1,776,24,826,74
grids/stolen_71.85719_41.07099.png,1,970,2,1020,52
grids/stolen_71.85719_41.07099.png,1,37,178,87,228
grids/stolen_71.85719_41.07099.png,1,461,86,511,136
grids/stolen_71.85719_41.07099.png,1,628,118,678,168
grids/stolen_71.85719_41.07099.png,1,605,21,655,71
grids/stolen_71.85719_41.07099.png,1,633,87,683,137
grids/stolen_71.85719_41.07099.png,1,656,46,706,96
grids/stolen_71.85719_41.07099.png,1,689,-22,739,28
grids/stolen_71.85719_41.07099.png,1,667,23,717,73
grids/stolen_71.85719_41.07099.png,1,602,16,652,66
grids/stolen_71.85719_41.07099.png,1,576,51,626,101
grids/stolen_71.85719_41.07099.png,1,592,26,642,76
grids/stolen_71.85719_41.07099.png,1,625,-25,675,25
grids/stolen_71.85719_41.07099.png,1,608,1,658,51
grids/stolen_71.85719_41.07099.png,1,596,77,646,127
grids/stolen_71.85719_41.07099.png,1,611,37,661,87
grids/stolen_71.85719_41.07099.png,1,652,-17,702,33
grids/stolen_71.85719_41.07099.png,1,480,33,530,83
grids/stolen_71.85719_41.07099.png,1,497,-19,547,31
grids/stolen_71.85719_41.07099.png,1,611,-10,661,40
grids/stolen_71.85719_41.07099.png,1,596,0,646,50
grids/stolen_71.85719_41.07099.png,1,596,-16,646,34
grids/stolen_71.85719_41.07099.png,1,603,1,653,51
grids/stolen_71.85719_41.07099.png,1,602,7,652,57
grids/stolen_71.85719_41.07099.png,1,601,-20,651,30
grids/stolen_71.85719_41.07099.png,1,-5,312,45,362
grids/stolen_71.85719_41.07099.png,1,21,335,71,385
grids/stolen_71.85719_41.07099.png,1,7,321,57,371
grids/stolen_71.85719_41.07099.png,1,1,231,51,281
grids/stolen_71.85719_41.07099.png,1,246,301,296,351
grids/stolen_71.85719_41.07099.png,1,420,222,470,272
grids/stolen_71.85719_41.07099.png,1,415,217,465,267
grids/stolen_71.85719_41.07099.png,1,416,211,466,261
grids/stolen_71.85719_41.07099.png,1,415,203,465,253
grids/stolen_71.85719_41.07099.png,1,630,-5,680,45
grids/stolen_71.85719_41.07099.png,1,411,196,461,246
grids/stolen_71.85719_41.07099.png,1,626,42,676,92
grids/stolen_71.85719_41.07099.png,1,629,35,679,85
grids/stolen_71.85719_41.07099.png,1,634,27,684,77
grids/stolen_71.85719_41.07099.png,1,625,47,675,97
grids/stolen_71.85719_41.07099.png,1,636,16,686,66
grids/stolen_71.85719_41.07099.png,1,639,7,689,57
grids/stolen_71.85719_41.07099.png,1,642,-4,692,46
grids/stolen_71.85719_41.07099.png,1,646,-16,696,34
grids/stolen_71.85719_41.07099.png,1,587,-25,637,25
grids/stolen_71.85719_41.07099.png,1,571,53,621,103
grids/stolen_71.85719_41.07099.png,1,565,29,615,79
grids/stolen_71.85719_41.07099.png,1,564,18,614,68
grids/stolen_71.85719_41.07099.png,1,559,-16,609,34
grids/stolen_71.85719_41.07099.png,1,562,1,612,51
grids/stolen_71.85719_41.07099.png,1,595,15,645,65
grids/stolen_71.85719_41.07099.png,1,592,-4,642,46
grids/stolen_71.85719_41.07099.png,1,145,343,195,393
grids/stolen_71.85719_41.07099.png,1,145,344,195,394
grids/stolen_71.85719_41.07099.png,1,62,6,112,56
grids/stolen_71.85719_41.07099.png,1,61,7,111,57
grids/stolen_71.85719_41.07099.png,1,113,70,163,120
grids/stolen_71.85719_41.07099.png,1,146,80,196,130
grids/stolen_71.85719_41.07099.png,1,101,84,151,134
grids/stolen_71.85719_41.07099.png,1,121,64,171,114
grids/stolen_71.85719_41.07099.png,1,74,34,124,84
grids/stolen_71.85719_41.07099.png,1,78,48,128,98
grids/stolen_71.85719_41.07099.png,1,91,85,141,135
grids/stolen_71.85719_41.07099.png,1,63,52,113,102
grids/stolen_71.85719_41.07099.png,1,55,34,105,84
grids/stolen_71.85719_41.07099.png,1,126,104,176,154
grids/stolen_71.85719_41.07099.png,1,661,-16,711,34
grids/stolen_71.85719_41.07099.png,1,690,-1,740,49
grids/stolen_71.85719_41.07099.png,1,729,-8,779,42
grids/stolen_71.85719_41.07099.png,1,107,89,157,139
grids/stolen_71.85719_41.07099.png,1,118,84,168,134
grids/stolen_71.85719_41.07099.png,1,75,67,125,117
grids/stolen_71.85719_41.07099.png,1,129,78,179,128
grids/stolen_71.85719_41.07099.png,1,89,36,139,86
grids/stolen_71.85719_41.07099.png,1,95,74,145,124
grids/stolen_71.85719_41.07099.png,1,110,-3,160,47
grids/stolen_71.85719_41.07099.png,1,117,81,167,131
grids/stolen_71.85719_41.07099.png,1,138,67,188,117
grids/stolen_71.85719_41.07099.png,1,95,72,145,122
grids/stolen_71.85719_41.07099.png,1,108,97,158,147
grids/stolen_71.85719_41.07099.png,1,78,77,128,127
grids/stolen_71.85719_41.07099.png,1,116,73,166,123
grids/stolen_71.85719_41.07099.png,1,109,87,159,137
grids/stolen_71.85719_41.07099.png,1,90,68,140,118
grids/stolen_71.85719_41.07099.png,1,114,78,164,128
grids/stolen_71.85719_41.07099.png,1,602,-25,652,25
grids/stolen_71.85719_41.07099.png,1,653,-1,703,49
grids/stolen_71.85719_41.07099.png,1,61,92,111,142
grids/stolen_71.85719_41.07099.png,1,110,98,160,148
grids/stolen_71.85719_41.07099.png,1,52,41,102,91
grids/stolen_71.85719_41.07099.png,1,183,59,233,109
grids/stolen_71.85719_41.07099.png,1,91,54,141,104
grids/stolen_71.85719_41.07099.png,1,195,-2,245,48
grids/stolen_71.85719_41.07099.png,1,161,51,211,101
grids/stolen_71.85719_41.07099.png,1,163,107,213,157
grids/stolen_71.85719_41.07099.png,1,158,164,208,214
grids/stolen_71.85719_41.07099.png,1,154,205,204,255
grids/stolen_71.85719_41.07099.png,1,127,268,177,318
grids/stolen_71.85719_41.07099.png,1,156,229,206,279
grids/stolen_71.85719_41.07099.png,1,92,317,142,367
grids/stolen_71.85719_41.07099.png,1,87,322,137,372
grids/stolen_71.85719_41.07099.png,1,68,347,118,397
grids/stolen_71.85719_41.07099.png,1,80,337,130,387
grids/stolen_71.85719_41.07099.png,1,95,316,145,366
grids/stolen_71.85719_41.07099.png,1,112,295,162,345
grids/stolen_71.85719_41.07099.png,1,585,-19,635,31
grids/stolen_71.85719_41.07099.png,1,617,115,667,165
grids/stolen_71.85719_41.07099.png,1,696,18,746,68
grids/stolen_71.85719_41.07099.png,1,716,-5,766,45
grids/stolen_71.85719_41.07099.png,1,731,-23,781,27
grids/stolen_71.85719_41.07099.png,1,682,98,732,148
grids/stolen_71.85719_41.07099.png,1,700,80,750,130
grids/stolen_71.85719_41.07099.png,1,716,67,766,117
grids/stolen_71.85719_41.07099.png,1,736,53,786,103
grids/stolen_71.85719_41.07099.png,1,720,64,770,114
grids/stolen_71.85719_41.07099.png,1,750,41,800,91
grids/stolen_71.85719_41.07099.png,1,365,-21,415,29
grids/stolen_71.85719_41.07099.png,1,413,24,463,74
grids/stolen_71.85719_41.07099.png,1,473,30,523,80
grids/stolen_71.85719_41.07099.png,1,558,19,608,69
grids/stolen_71.85719_41.07099.png,1,196,398,246,448
grids/stolen_71.85719_41.07099.png,1,209,376,259,426
grids/stolen_71.85719_41.07099.png,1,205,393,255,443
grids/stolen_71.85719_41.07099.png,1,217,349,267,399
grids/stolen_71.85719_41.07099.png,1,222,331,272,381
grids/stolen_71.85719_41.07099.png,1,-12,308,38,358
grids/stolen_71.85719_41.07099.png,1,223,312,273,362
grids/stolen_71.85719_41.07099.png,1,-1,236,49,286
grids/stolen_71.85719_41.07099.png,1,-15,268,35,318
grids/stolen_71.85719_41.07099.png,1,5,275,55,325
grids/stolen_71.85719_41.07099.png,1,55,241,105,291
grids/stolen_71.85719_41.07099.png,1,42,271,92,321
grids/stolen_71.85719_41.07099.png,1,-8,279,42,329
grids/stolen_71.85719_41.07099.png,1,0,274,50,324
grids/stolen_71.85719_41.07099.png,1,-12,290,38,340
grids/stolen_71.85719_41.07099.png,1,55,356,105,406
grids/stolen_71.85719_41.07099.png,1,13,307,63,357
grids/stolen_71.85719_41.07099.png,1,-5,312,45,362
grids/stolen_71.85719_41.07099.png,1,21,335,71,385
grids/stolen_71.85719_41.07099.png,1,7,321,57,371
grids/stolen_71.85719_41.07099.png,1,1,231,51,281
grids/stolen_71.85719_41.07099.png,1,246,301,296,351
grids/stolen_71.85719_41.07099.png,1,420,222,470,272
grids/stolen_71.85719_41.07099.png,1,415,217,465,267
grids/stolen_71.85719_41.07099.png,1,416,211,466,261
grids/stolen_71.85719_41.07099.png,1,415,203,465,253
grids/stolen_71.85719_41.07099.png,1,630,-5,680,45
grids/stolen_71.85719_41.07099.png,1,411,196,461,246
grids/stolen_71.85719_41.07099.png,1,626,42,676,92
grids/stolen_71.85719_41.07099.png,1,629,35,679,85
grids/stolen_71.85719_41.07099.png,1,634,27,684,77
grids/stolen_71.85719_41.07099.png,1,625,47,675,97
grids/stolen_71.85719_41.07099.png,1,636,16,686,66
grids/stolen_71.85719_41.07099.png,1,639,7,689,57
grids/stolen_71.85719_41.07099.png,1,642,-4,692,46
grids/stolen_71.85719_41.07099.png,1,646,-16,696,34
grids/stolen_71.85719_41.07099.png,1,587,-25,637,25
grids/stolen_71.85719_41.07099.png,1,571,53,621,103
grids/stolen_71.85719_41.07099.png,1,565,29,615,79
grids/stolen_71.85719_41.07099.png,1,564,18,614,68
grids/stolen_71.85719_41.07099.png,1,559,-16,609,34
grids/stolen_71.85719_41.07099.png,1,562,1,612,51
grids/stolen_71.85719_41.07099.png,1,595,15,645,65
grids/stolen_71.85719_41.07099.png,1,592,-4,642,46
grids/stolen_71.85719_41.07099.png,1,145,343,195,393
grids/stolen_71.85719_41.07099.png,1,145,344,195,394
grids/stolen_71.85719_41.07099.png,1,62,6,112,56
grids/stolen_71.85719_41.07099.png,1,61,7,111,57
grids/stolen_71.85719_41.07099.png,1,113,70,163,120
grids/stolen_71.85719_41.07099.png,1,146,80,196,130
grids/stolen_71.85719_41.07099.png,1,101,84,151,134
grids/stolen_71.85719_41.07099.png,1,121,64,171,114
grids/stolen_71.85719_41.07099.png,1,74,34,124,84
grids/stolen_71.85719_41.07099.png,1,78,48,128,98
grids/stolen_71.85719_41.07099.png,1,91,85,141,135
grids/stolen_71.85719_41.07099.png,1,63,52,113,102
grids/stolen_71.85719_41.07099.png,1,55,34,105,84
grids/stolen_71.85719_41.07099.png,1,126,104,176,154
grids/stolen_71.85719_41.07099.png,1,661,-16,711,34
grids/stolen_71.85719_41.07099.png,1,690,-1,740,49
grids/stolen_71.85719_41.07099.png,1,729,-8,779,42
grids/stolen_71.85719_41.07099.png,1,107,89,157,139
grids/stolen_71.85719_41.07099.png,1,118,84,168,134
grids/stolen_71.85719_41.07099.png,1,75,67,125,117
grids/stolen_71.85719_41.07099.png,1,129,78,179,128
grids/stolen_71.85719_41.07099.png,1,89,36,139,86
grids/stolen_71.85719_41.07099.png,1,95,74,145,124
grids/stolen_71.85719_41.07099.png,1,110,-3,160,47
grids/stolen_71.85719_41.07099.png,1,117,81,167,131
grids/stolen_71.85719_41.07099.png,1,138,67,188,117
grids/stolen_71.85719_41.07099.png,1,95,72,145,122
grids/stolen_71.85719_41.07099.png,1,108,97,158,147
grids/stolen_71.85719_41.07099.png,1,78,77,128,127
grids/stolen_71.85719_41.07099.png,1,116,73,166,123
grids/stolen_71.85719_41.07099.png,1,109,87,159,137
grids/stolen_71.85719_41.07099.png,1,90,68,140,118
grids/stolen_71.85719_41.07099.png,1,114,78,164,128
grids/stolen_71.85719_41.07099.png,1,602,-25,652,25
grids/stolen_71.85719_41.07099.png,1,653,-1,703,49
grids/stolen_71.85719_41.07099.png,1,61,92,111,142
grids/stolen_71.85719_41.07099.png,1,110,98,160,148
grids/stolen_71.85719_41.07099.png,1,52,41,102,91
grids/stolen_71.85719_41.07099.png,1,183,59,233,109
grids/stolen_71.85719_41.07099.png,1,91,54,141,104
grids/stolen_71.85719_41.07099.png,1,195,-2,245,48
grids/stolen_71.85719_41.07099.png,1,161,51,211,101
grids/stolen_71.85719_41.07099.png,1,163,107,213,157
grids/stolen_71.85719_41.07099.png,1,158,164,208,214
grids/stolen_71.85719_41.07099.png,1,154,205,204,255
grids/stolen_71.85719_41.07099.png,1,127,268,177,318
grids/stolen_71.85719_41.07099.png,1,156,229,206,279
grids/stolen_71.85719_41.07099.png,1,92,317,142,367
grids/stolen_71.85719_41.07099.png,1,87,322,137,372
grids/stolen_71.85719_41.07099.png,1,68,347,118,397
grids/stolen_71.85719_41.07099.png,1,80,337,130,387
grids/stolen_71.85719_41.07099.png,1,95,316,145,366
grids/stolen_71.85719_41.07099.png,1,112,295,162,345
grids/stolen_71.85719_41.07099.png,1,585,-19,635,31
grids/stolen_71.85719_41.07099.png,1,617,115,667,165
grids/stolen_71.85719_41.07099.png,1,696,18,746,68
grids/stolen_71.85719_41.07099.png,1,716,-5,766,45
grids/stolen_71.85719_41.07099.png,1,731,-23,781,27
grids/stolen_71.85719_41.07099.png,1,682,98,732,148
grids/stolen_71.85719_41.07099.png,1,700,80,750,130
grids/stolen_71.85719_41.07099.png,1,716,67,766,117
grids/stolen_71.85719_41.07099.png,1,736,53,786,103
grids/stolen_71.85719_41.07099.png,1,720,64,770,114
grids/stolen_71.85719_41.07099.png,1,750,41,800,91
grids/stolen_71.85719_41.07099.png,1,365,-21,415,29
grids/stolen_71.85719_41.07099.png,1,413,24,463,74
grids/stolen_71.85719_41.07099.png,1,473,30,523,80
grids/stolen_71.85719_41.07099.png,1,558,19,608,69
grids/stolen_71.85719_41.07099.png,1,196,398,246,448
grids/stolen_71.85719_41.07099.png,1,209,376,259,426
grids/stolen_71.85719_41.07099.png,1,205,393,255,443
grids/stolen_71.85719_41.07099.png,1,217,349,267,399
grids/stolen_71.85719_41.07099.png,1,222,331,272,381
grids/stolen_71.85719_41.07099.png,1,-12,308,38,358
grids/stolen_71.85719_41.07099.png,1,223,312,273,362
grids/stolen_71.85719_41.07099.png,1,-1,236,49,286
grids/stolen_71.85719_41.07099.png,1,-15,268,35,318
grids/stolen_71.85719_41.07099.png,1,5,275,55,325
grids/stolen_71.85719_41.07099.png,1,55,241,105,291
grids/stolen_71.85719_41.07099.png,1,42,271,92,321
grids/stolen_71.85719_41.07099.png,1,-8,279,42,329
grids/stolen_71.85719_41.07099.png,1,0,274,50,324
grids/stolen_71.85719_41.07099.png,1,-12,290,38,340
grids/stolen_71.85719_41.07099.png,1,55,356,105,406
grids/stolen_71.85719_41.07099.png,1,13,307,63,357
grids/stolen_71.85719_41.07099.png,1,554,40,604,90
grids/stolen_71.85719_41.07099.png,1,606,23,656,73
grids/stolen_71.85719_41.07099.png,1,624,-6,674,44
grids/stolen_71.85719_41.07099.png,1,655,63,705,113
grids/stolen_71.85719_41.07099.png,1,649,90,699,140
grids/stolen_71.85719_41.07099.png,1,684,21,734,71
grids/stolen_71.85719_41.07099.png,1,677,60,727,110
grids/stolen_71.85719_41.07099.png,1,718,-21,768,29
grids/stolen_71.85719_41.07099.png,1,524,31,574,81
grids/stolen_71.85719_41.07099.png,1,555,24,605,74
grids/stolen_71.85719_41.07099.png,1,700,-9,750,41
grids/stolen_71.85719_41.07099.png,1,717,57,767,107
grids/stolen_71.85719_41.07099.png,1,756,-4,806,46
grids/stolen_71.85719_41.07099.png,1,683,67,733,117
grids/stolen_71.85719_41.07099.png,1,706,-19,756,31
grids/stolen_71.85719_41.07099.png,1,-9,578,41,628
grids/stolen_71.85719_41.07099.png,1,332,418,382,468
grids/stolen_71.85719_41.07099.png,1,417,312,467,362
grids/stolen_71.85719_41.07099.png,1,457,264,507,314
grids/stolen_71.85719_41.07099.png,1,496,214,546,264
grids/stolen_71.85719_41.07099.png,1,216,612,266,662
grids/stolen_71.85719_41.07099.png,1,227,557,277,607
grids/stolen_71.85719_41.07099.png,1,304,453,354,503
grids/stolen_71.85719_41.07099.png,1,359,384,409,434
grids/stolen_71.85719_41.07099.png,1,-8,235,42,285
grids/stolen_71.85719_41.07099.png,1,23,264,73,314
grids/stolen_71.85719_41.07099.png,1,311,394,361,444
grids/stolen_71.85719_41.07099.png,1,362,287,412,337
grids/stolen_71.85719_41.07099.png,1,341,354,391,404
grids/stolen_71.85719_41.07099.png,1,434,47,484,97
grids/stolen_71.85719_41.07099.png,1,389,206,439,256
grids/stolen_71.85719_41.07099.png,1,442,7,492,57
grids/stolen_71.85719_41.07099.png,1,412,136,462,186
grids/stolen_71.85719_41.07099.png,1,20,586,70,636
grids/stolen_71.85719_41.07099.png,1,80,406,130,456
grids/stolen_71.85719_41.07099.png,1,-5,643,45,693
grids/stolen_71.85719_41.07099.png,1,-4,628,46,678
grids/stolen_71.85719_41.07099.png,1,-8,586,42,636
grids/stolen_71.85719_41.07099.png,1,-4,630,46,680
grids/stolen_71.85719_41.07099.png,1,400,172,450,222
grids/stolen_71.85719_41.07099.png,1,-7,657,43,707
